model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,3,-0.09941070082366904,0.009882487438253032,TRUE,alpha_stable,"alpha[43,1]",0.07374093917633096,0.0430091855,0.001575744,0.25126222649999996,1.0011057772773155,5307.321342933147,1890.8918307856711,0.17315164
M4_block_alpha_full_response,3,0.16124770076650746,0.02600082100248513,TRUE,alpha_stable,"alpha[44,1]",0.2841814407665075,0.18548941000000002,0.03179518675,0.8567537139999999,1.0008401303267673,3964.0436491208056,2280.3837749256127,0.12293374
M4_block_alpha_full_response,3,-0.5949180533864302,0.35392749024509945,TRUE,alpha_stable,"alpha[45,1]",0.2840163366135697,0.099691579,7.464437865000001e-4,0.9518560475,1.0003830057619545,4299.321908097157,3151.335122653636,0.87893439
M4_block_alpha_full_response,3,-0.02021808314317157,4.0877088598419836e-4,TRUE,alpha_stable,"alpha[46,1]",0.10569085685682843,0.0833952435,0.009764670925000003,0.2836275534999998,1.0016252398876866,4679.486615379679,2208.3763661683342,0.12590894
M4_block_alpha_full_response,3,0.3408141399244658,0.11615427797245335,TRUE,alpha_stable,"alpha[47,1]",0.3449132629244658,0.23363831000000002,0.003713594735,0.9524381435,1.0002925549580934,4545.109179811999,3009.094488070084,0.004099123
M4_block_alpha_full_response,3,-0.46209463811599494,0.2135314545755523,TRUE,alpha_stable,"alpha[48,1]",0.20245632188400509,0.077165155,0.001011082995,0.8759401994999997,0.9994706556787063,5932.416353125483,2854.1900076480806,0.66455096
M4_block_alpha_full_response,3,0.2279852207831614,0.051977260895546856,TRUE,alpha_stable,"alpha[49,1]",0.2297986374831614,0.086413963,0.001014443605,0.9119099794999999,0.9996992722118447,4809.754534641758,2593.0004066170177,0.0018134167
M4_block_alpha_full_response,3,-0.04268871026210752,0.001822325983842164,TRUE,alpha_stable,"alpha[50,1]",0.7770327797378925,0.8354049,0.345521499,0.9910755844999999,1.0011346864313824,4621.155820146366,2117.6372424218207,0.81972149
M4_block_alpha_full_response,3,-0.26077887754461815,0.06800562297343095,FALSE,alpha_stable,"alpha[51,1]",0.010853512455381825,0.005647082100000001,3.201175575000001e-4,0.03331237844999999,0.9997655954880591,4076.331148383636,2148.286307010942,0.27163239
M4_block_alpha_full_response,3,-0.014954979905884985,2.2365142398542368e-4,TRUE,alpha_stable,"alpha[52,1]",0.156589560094115,0.15489783000000001,0.08222598955,0.23809131849999995,1.0023648881843876,3517.2991757000864,2020.7664630736333,0.17154454
M4_block_alpha_full_response,3,-0.15436872837446058,0.023829704299947994,TRUE,alpha_stable,"alpha[53,1]",0.2809398416255394,0.13439612,0.0016050762650000002,0.9234781695,0.9996053800645945,5703.94358354546,2655.4151336010427,0.43530857
M4_block_alpha_full_response,3,0.16578169472457055,0.0274835703057507,TRUE,alpha_stable,"alpha[54,1]",0.31383446472457055,0.1501862,0.001274926145,0.9631459019999998,1.000285879343079,5461.992632633703,2932.2073699409907,0.14805277
M4_block_alpha_full_response,3,0.21532860012702582,0.046366406032664585,TRUE,alpha_stable,"alpha[55,1]",0.5071626601270258,0.499807985,0.06477804540000001,0.9696116035,1.000896114966597,4389.133360819819,2354.658849074378,0.29183406
M4_block_alpha_full_response,3,0.3374069625932219,0.11384345840638384,TRUE,alpha_stable,"alpha[56,1]",0.3933124235932219,0.291840355,0.0017077995300000001,0.9737581365,1.0009902865097946,4942.122835774484,3247.7828437225476,0.055905461
