model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,4,0.36097360124999955,0.13030194079939367,TRUE,beta,beta[4],4.95259880125,4.87219535,3.2172408900000002,6.919979,1.0012169429473918,5025.767569576073,2692.5159019337584,4.5916252
M7_single_alpha_full_response,4,1.12557308868485,1.2669147779715533,FALSE,beta,beta[5],1.31958396868485,1.27566595,0.24762849099999998,2.5698815249999996,1.0007867799085677,2742.334504180454,2280.107366829026,0.19401088
M7_single_alpha_full_response,4,-0.055238928215000094,0.0030513391903419333,TRUE,beta,beta[6],2.520063671785,2.5061869000000003,1.4702416,3.6338785749999998,1.0021128859458444,4985.878628582119,2446.421378663841,2.5753026
M7_single_alpha_full_response,4,0.5894556046999999,0.34745790991224257,FALSE,beta,beta[7],0.6346507867,0.5219303900000001,0.07444135085,1.5680378949999998,1.0002047184181144,3941.626744279451,2560.3890849579047,0.045195182
M7_single_alpha_full_response,4,0.37547197351045003,0.14097920289183208,TRUE,beta,beta[8],0.62556497351045,0.528738395,0.08314565575,1.5244140149999998,0.9996603427266855,4022.397098270642,2525.515501093856,0.250093
M7_single_alpha_full_response,4,0.551067091561,0.30367493940149953,FALSE,beta,beta[9],0.612572143561,0.487577315,0.0735624832,1.594612644999999,1.0003357320279287,5063.5466599001,2893.2338654305377,0.061505052
M7_single_alpha_full_response,4,0.596646407250006,0.35598693528433994,TRUE,beta,beta[10],36.09711740725,34.6094365,21.3872509,55.35385269999999,1.0002987555595264,4924.1415143832965,3597.0952137565628,35.500471
M7_single_alpha_full_response,4,-0.28791149936477495,0.08289303146647281,TRUE,beta,beta[11],0.415642690635225,0.35282482,0.06141713630000001,0.9960689574999998,1.0012851700420375,6239.371216713443,3209.0356761759967,0.70355419
M7_single_alpha_full_response,4,-1.053110507175,1.1090417403223858,TRUE,beta,beta[12],3.635264592825,3.60892585,2.240598365,5.130201175,1.000419005607543,4209.186674770516,3230.3955405963084,4.6883751
M7_single_alpha_full_response,4,-0.6338206479120251,0.40172861371961927,TRUE,beta,beta[13],0.885099752087975,0.76875059,0.126035919,2.0735137699999995,0.9999064730400333,4618.740796407574,2637.0531803151584,1.5189204
M7_single_alpha_full_response,4,0.12259330670485002,0.015029118848829426,TRUE,beta,beta[14],0.55517982670485,0.452355485,0.06606500205000002,1.400613285,0.9997410572943091,4192.505934575176,2203.376935000338,0.43258652
M7_single_alpha_full_response,4,-1.0980872974447502,1.2057957128095154,FALSE,beta,beta[15],1.42294700255525,1.40205415,0.5285295585,2.3813701,1.0000141485581977,2988.3317088765475,1792.4999216988977,2.5210343
M7_single_alpha_full_response,4,0.21254876015876,0.04517697544502609,TRUE,beta,beta[16],0.29455524815876,0.22081642499999998,0.034105083550000005,0.7993294504999996,1.0008342209749261,5366.06513678454,2878.654933023962,0.082006488
M7_single_alpha_full_response,4,0.7855483631848,0.6170862309023185,TRUE,beta,beta[17],1.3261305131848,1.2368368,0.27449398449999995,2.62102676,1.000391015850307,3078.1021606832446,2198.5779864613514,0.54058215
M7_single_alpha_full_response,4,1.22637317737,1.5039911701725894,FALSE,beta,beta[18],1.89057257737,1.85258585,0.9891155185,2.96562258,0.9997948387422734,4725.952766742476,3210.0678688739663,0.6641994
M7_single_alpha_full_response,4,0.317324489390925,0.10069483156721128,TRUE,beta,beta[19],0.432287909390925,0.342501365,0.0539448364,1.1090198599999994,1.0004151772891734,4685.170342976233,2668.5312198957454,0.11496342
M7_single_alpha_full_response,4,0.48739156448705,0.23755053713313423,FALSE,beta,beta[20],0.52178151348705,0.40703483,0.06607965815000001,1.3698384999999993,1.0018949680948357,6809.023330172752,3568.2668606084862,0.034389949
M7_single_alpha_full_response,4,0.08613215526450002,0.007418748170507939,TRUE,beta,beta[21],1.3932268552645,1.3827159,0.4671427955,2.3170461899999992,1.000161995626194,2418.9681943898436,1553.1477562427506,1.3070947
M7_single_alpha_full_response,4,0.454054964539,0.20616591082251257,TRUE,beta,beta[22],0.819128884539,0.73379149,0.130042173,1.7806475849999994,1.0001018689467776,3950.558310262428,2145.433176029467,0.36507392
M7_single_alpha_full_response,4,1.4057446083249996,1.9761179038348065,TRUE,beta,beta[23],12.700090608325,12.5378185,9.370002849999999,16.701520749999997,1.0008457545512834,4701.21104403783,3388.26302390132,11.294346000000001
