model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M3_block_alpha_stickiness,1,0.1229247101137072,0.01511048435653895,TRUE,alpha_stable,"alpha[49,1]",0.1339474451137072,0.06342482599999999,0.0013977389200000002,0.5323218094999992,1.0007788879709087,5187.0786786022545,2503.809164985291,0.011022735
M3_block_alpha_stickiness,1,-0.11511575493630279,0.01325163703455492,FALSE,alpha_stable,"alpha[50,1]",0.032992505063697206,0.0133227985,3.62618386e-4,0.13168999649999988,1.000798308382627,6253.989259932218,2460.348680693913,0.14810826
M3_block_alpha_stickiness,1,0.12199519007292248,0.014882826400928483,TRUE,alpha_stable,"alpha[51,1]",0.2899338700729225,0.25291171,0.02847981245,0.6919335699999998,1.0002290863671208,5399.9651536345,2908.542693904018,0.16793868
M3_block_alpha_stickiness,1,-0.2506405545627445,0.0628206875915201,TRUE,alpha_stable,"alpha[52,1]",0.2216634354372555,0.17513824,0.0265669209,0.5666940159999999,1.0002578412141176,5659.764616961986,2750.3082016462045,0.47230399
M3_block_alpha_stickiness,1,0.18712475935276976,0.03501567556283199,TRUE,alpha_stable,"alpha[53,1]",0.18829674425276977,0.0713786,9.025418995e-4,0.8106955695,1.0004955789273369,5431.270644573755,2870.428834275997,0.0011719849
M3_block_alpha_stickiness,1,-0.891162671146952,0.7941709064457706,FALSE,alpha_stable,"alpha[54,1]",0.06271437885304793,0.01060731,3.0925205000000006e-4,0.3561884124999998,1.0019833794651107,5281.067988197637,2597.3492311259884,0.95387705
M3_block_alpha_stickiness,1,-0.012076459237250772,1.458408677089795e-4,TRUE,alpha_stable,"alpha[55,1]",0.04035941076274923,0.0116625085,2.8855164749999997e-4,0.15959817199999976,1.0008196775743603,5392.369905375895,3136.4327921342847,0.05243587
M3_block_alpha_stickiness,1,0.31269355938331045,0.0977772620798039,TRUE,alpha_stable,"alpha[56,1]",0.5378986493833104,0.58587703,0.013601060849999999,0.9778990675,1.001116053249072,4936.856788635097,2592.3921435652965,0.22520509
M3_block_alpha_stickiness,1,-0.28461459032657616,0.08100546502676478,TRUE,alpha_stable,"alpha[57,1]",0.17025878967342384,0.044342166,4.314833705000001e-4,0.8380214039999992,1.0001737088292595,6700.415146930716,2780.53099876644,0.45487338
M3_block_alpha_stickiness,1,0.2679320088335,0.07178756135755472,TRUE,alpha_stable,"alpha[58,1]",0.5988186888335,0.60569234,0.1957133715,0.9584164134999998,1.0012888422273922,6251.542998630352,2622.65159431795,0.33088668
M3_block_alpha_stickiness,1,0.007970490274550004,6.35287152166962e-5,TRUE,alpha_stable,"alpha[59,1]",0.12133102027455,0.114840745,0.03815987775,0.2256034135,1.0000131814214603,5258.086622891186,2811.1638509280674,0.11336053
M3_block_alpha_stickiness,1,-0.166131476555,0.02759966750234451,FALSE,alpha_stable,"alpha[60,1]",0.460529343445,0.45674148,0.3297468985,0.605495604,1.0006527650994546,5307.3988285019905,3603.711348877405,0.62666082
M3_block_alpha_stickiness,1,0.004160001545895025,1.7305612861849002e-5,TRUE,alpha_stable,"alpha[61,1]",0.005734361445895025,0.003655423,1.399726435e-4,0.01869947119999997,1.0001222612308556,5753.091901999574,2547.303097530288,0.0015743599
M3_block_alpha_stickiness,1,-0.6460362283128809,0.41736280829273276,TRUE,alpha_stable,"alpha[62,1]",0.2538551116871192,0.108027765,0.0011743573050000003,0.9121434964999999,1.0014079198785961,5759.091978928915,2989.0363487360437,0.89989134
M3_block_alpha_stickiness,1,-0.08138923631732498,0.006624207788317371,TRUE,alpha_stable,"alpha[63,1]",0.853678353682675,0.88566013,0.609299331,0.9917627575000001,0.9999864366701806,5544.511877091695,3037.2087278556296,0.93506759
M3_block_alpha_stickiness,1,-0.066453636129246485,0.0044160857547982935,TRUE,alpha_stable,"alpha[64,1]",0.2976025738707535,0.07143282,5.75444816e-4,0.948542901,1.0018624118711366,2100.7732451371553,3106.2715097154696,0.36405621
M3_block_alpha_stickiness,1,0.08093964835777782,0.006551226676280726,TRUE,alpha_stable,"alpha[65,1]",0.18186585835777783,0.0606195205,0.00208305496,0.8391053269999996,0.9999501511785049,4690.18377285977,2150.9030823529088,0.10092621
