model,ppc_draw,metric,value
M4_block_alpha_full_response,114,switch_after_loss,0.43965031020868584
M4_block_alpha_full_response,114,switch_after_no_loss,0.32824063022201
M4_block_alpha_full_response,115,optimal_choice,0.6060762766645119
M4_block_alpha_full_response,115,choose_blue,0.5306410256410257
M4_block_alpha_full_response,115,stay_rate,0.5978021978021978
M4_block_alpha_full_response,115,switch_after_loss,0.4784853700516351
M4_block_alpha_full_response,115,switch_after_no_loss,0.33960931983996234
M4_block_alpha_full_response,116,optimal_choice,0.604137039431157
M4_block_alpha_full_response,116,choose_blue,0.525
M4_block_alpha_full_response,116,stay_rate,0.611376858435682
M4_block_alpha_full_response,116,switch_after_loss,0.46003953685399607
M4_block_alpha_full_response,116,switch_after_no_loss,0.3283261802575107
M4_block_alpha_full_response,117,optimal_choice,0.6046541693600517
M4_block_alpha_full_response,117,choose_blue,0.5319230769230769
M4_block_alpha_full_response,117,stay_rate,0.6177117000646413
M4_block_alpha_full_response,117,switch_after_loss,0.4539249146757679
M4_block_alpha_full_response,117,switch_after_no_loss,0.32258829106423326
M4_block_alpha_full_response,118,optimal_choice,0.5856496444731739
M4_block_alpha_full_response,118,choose_blue,0.5138461538461538
M4_block_alpha_full_response,118,stay_rate,0.6040077569489334
M4_block_alpha_full_response,118,switch_after_loss,0.4557100027255383
M4_block_alpha_full_response,118,switch_after_no_loss,0.34210526315789475
M4_block_alpha_full_response,119,optimal_choice,0.5963800904977375
M4_block_alpha_full_response,119,choose_blue,0.5224358974358975
M4_block_alpha_full_response,119,stay_rate,0.6142210730446025
M4_block_alpha_full_response,119,switch_after_loss,0.4563945388687657
M4_block_alpha_full_response,119,switch_after_no_loss,0.3246502653159672
M4_block_alpha_full_response,120,optimal_choice,0.6115061409179057
M4_block_alpha_full_response,120,choose_blue,0.5093589743589744
M4_block_alpha_full_response,120,stay_rate,0.604137039431157
M4_block_alpha_full_response,120,switch_after_loss,0.4611705120990433
M4_block_alpha_full_response,120,switch_after_no_loss,0.3403491987562784
M4_block_alpha_full_response,121,optimal_choice,0.6028442146089205
M4_block_alpha_full_response,121,choose_blue,0.5265384615384615
M4_block_alpha_full_response,121,stay_rate,0.6051712992889463
M4_block_alpha_full_response,121,switch_after_loss,0.46102263202011734
M4_block_alpha_full_response,121,switch_after_no_loss,0.33782483156881615
M4_block_alpha_full_response,122,optimal_choice,0.600387847446671
M4_block_alpha_full_response,122,choose_blue,0.522948717948718
M4_block_alpha_full_response,122,stay_rate,0.6168067226890757
M4_block_alpha_full_response,122,switch_after_loss,0.44650900900900903
M4_block_alpha_full_response,122,switch_after_no_loss,0.32942863973224956
M4_block_alpha_full_response,123,optimal_choice,0.6011635423400129
M4_block_alpha_full_response,123,choose_blue,0.5306410256410257
M4_block_alpha_full_response,123,stay_rate,0.6165481577246283
M4_block_alpha_full_response,123,switch_after_loss,0.4440677966101695
M4_block_alpha_full_response,123,switch_after_no_loss,0.332300357568534
M4_block_alpha_full_response,124,optimal_choice,0.6037491919844861
M4_block_alpha_full_response,124,choose_blue,0.5406410256410257
M4_block_alpha_full_response,124,stay_rate,0.5974143503555268
M4_block_alpha_full_response,124,switch_after_loss,0.479806598407281
M4_block_alpha_full_response,124,switch_after_no_loss,0.3382318084854231
M4_block_alpha_full_response,125,optimal_choice,0.5925016160310278
M4_block_alpha_full_response,125,choose_blue,0.5184615384615384
M4_block_alpha_full_response,125,stay_rate,0.616289592760181
M4_block_alpha_full_response,125,switch_after_loss,0.45054945054945056
M4_block_alpha_full_response,125,switch_after_no_loss,0.3270425226946966
M4_block_alpha_full_response,126,optimal_choice,0.6019392372333549
M4_block_alpha_full_response,126,choose_blue,0.5257692307692308
M4_block_alpha_full_response,126,stay_rate,0.6019392372333549
M4_block_alpha_full_response,126,switch_after_loss,0.46562760924018926
M4_block_alpha_full_response,126,switch_after_no_loss,0.3394495412844037
M4_block_alpha_full_response,127,optimal_choice,0.6023270846800258
M4_block_alpha_full_response,127,choose_blue,0.5280769230769231
M4_block_alpha_full_response,127,stay_rate,0.6084033613445378
M4_block_alpha_full_response,127,switch_after_loss,0.4699040418726374
M4_block_alpha_full_response,127,switch_after_no_loss,0.32891061452513964
M4_block_alpha_full_response,128,optimal_choice,0.60530058177117
M4_block_alpha_full_response,128,choose_blue,0.5234615384615384
M4_block_alpha_full_response,128,stay_rate,0.6142210730446025
M4_block_alpha_full_response,128,switch_after_loss,0.45655926352128884
M4_block_alpha_full_response,128,switch_after_no_loss,0.32801127025123267
M4_block_alpha_full_response,129,optimal_choice,0.6054298642533936
M4_block_alpha_full_response,129,choose_blue,0.5212820512820513
M4_block_alpha_full_response,129,stay_rate,0.6104718810601164
M4_block_alpha_full_response,129,switch_after_loss,0.46579167830215024
M4_block_alpha_full_response,129,switch_after_no_loss,0.32378430428502647
M4_block_alpha_full_response,130,optimal_choice,0.6034906270200388
M4_block_alpha_full_response,130,choose_blue,0.5347435897435897
M4_block_alpha_full_response,130,stay_rate,0.6290885585003232
M4_block_alpha_full_response,130,switch_after_loss,0.44900890548692907
M4_block_alpha_full_response,130,switch_after_no_loss,0.307005171603197
M4_block_alpha_full_response,131,optimal_choice,0.6071105365223012
M4_block_alpha_full_response,131,choose_blue,0.5278205128205128
M4_block_alpha_full_response,131,stay_rate,0.6144796380090498
M4_block_alpha_full_response,131,switch_after_loss,0.4665532879818594
M4_block_alpha_full_response,131,switch_after_no_loss,0.3175659614927502
M4_block_alpha_full_response,132,optimal_choice,0.5928894634776988
M4_block_alpha_full_response,132,choose_blue,0.5211538461538462
M4_block_alpha_full_response,132,stay_rate,0.6091790562378797
M4_block_alpha_full_response,132,switch_after_loss,0.4602066461882156
M4_block_alpha_full_response,132,switch_after_no_loss,0.3310062590274434
M4_block_alpha_full_response,133,optimal_choice,0.5945701357466063
M4_block_alpha_full_response,133,choose_blue,0.5223076923076924
M4_block_alpha_full_response,133,stay_rate,0.6094376212023271
M4_block_alpha_full_response,133,switch_after_loss,0.45060173523649594
M4_block_alpha_full_response,133,switch_after_no_loss,0.33901970206631427
M4_block_alpha_full_response,134,optimal_choice,0.5967679379444085
M4_block_alpha_full_response,134,choose_blue,0.5251282051282051
M4_block_alpha_full_response,134,stay_rate,0.6093083387201034
M4_block_alpha_full_response,134,switch_after_loss,0.46354609929078017
M4_block_alpha_full_response,134,switch_after_no_loss,0.32969121140142515
M4_block_alpha_full_response,135,optimal_choice,0.6067226890756302
M4_block_alpha_full_response,135,choose_blue,0.5308974358974359
M4_block_alpha_full_response,135,stay_rate,0.6177117000646413
M4_block_alpha_full_response,135,switch_after_loss,0.46166902404526167
M4_block_alpha_full_response,135,switch_after_no_loss,0.31547619047619047
M4_block_alpha_full_response,136,optimal_choice,0.6050420168067226
M4_block_alpha_full_response,136,choose_blue,0.5202564102564102
M4_block_alpha_full_response,136,stay_rate,0.6148674854557208
M4_block_alpha_full_response,136,switch_after_loss,0.44611948632049137
M4_block_alpha_full_response,136,switch_after_no_loss,0.3325307006982904
M4_block_alpha_full_response,137,optimal_choice,0.5981900452488688
M4_block_alpha_full_response,137,choose_blue,0.5283333333333333
M4_block_alpha_full_response,137,stay_rate,0.6059469941822883
M4_block_alpha_full_response,137,switch_after_loss,0.4575090554471998
M4_block_alpha_full_response,137,switch_after_no_loss,0.33912204534491075
M4_block_alpha_full_response,138,optimal_choice,0.604137039431157
M4_block_alpha_full_response,138,choose_blue,0.5198717948717949
M4_block_alpha_full_response,138,stay_rate,0.6179702650290886
M4_block_alpha_full_response,138,switch_after_loss,0.444731553258685
M4_block_alpha_full_response,138,switch_after_no_loss,0.3306679209783631
M4_block_alpha_full_response,139,optimal_choice,0.5963800904977375
M4_block_alpha_full_response,139,choose_blue,0.5317948717948718
M4_block_alpha_full_response,139,stay_rate,0.6153846153846154
M4_block_alpha_full_response,139,switch_after_loss,0.45589072282299375
M4_block_alpha_full_response,139,switch_after_no_loss,0.32527837005448945
M4_block_alpha_full_response,140,optimal_choice,0.6021978021978022
M4_block_alpha_full_response,140,choose_blue,0.5198717948717949
M4_block_alpha_full_response,140,stay_rate,0.6195216548157725
M4_block_alpha_full_response,140,switch_after_loss,0.45363192650014356
M4_block_alpha_full_response,140,switch_after_no_loss,0.32055503292568205
M4_block_alpha_full_response,141,optimal_choice,0.5922430510665805
M4_block_alpha_full_response,141,choose_blue,0.5393589743589744
M4_block_alpha_full_response,141,stay_rate,0.6056884292178409
M4_block_alpha_full_response,141,switch_after_loss,0.4623593885203346
M4_block_alpha_full_response,141,switch_after_no_loss,0.33903467666354264
M4_block_alpha_full_response,142,optimal_choice,0.6130575307045896
M4_block_alpha_full_response,142,choose_blue,0.5215384615384615
M4_block_alpha_full_response,142,stay_rate,0.6095669036845508
M4_block_alpha_full_response,142,switch_after_loss,0.4576988155668359
M4_block_alpha_full_response,142,switch_after_no_loss,0.33349248030556217
M4_block_alpha_full_response,143,optimal_choice,0.58939883645766
M4_block_alpha_full_response,143,choose_blue,0.5258974358974359
M4_block_alpha_full_response,143,stay_rate,0.5998707175177763
M4_block_alpha_full_response,143,switch_after_loss,0.4596153846153846
M4_block_alpha_full_response,143,switch_after_no_loss,0.34725274725274724
M4_block_alpha_full_response,144,optimal_choice,0.604912734324499
M4_block_alpha_full_response,144,choose_blue,0.5371794871794872
M4_block_alpha_full_response,144,stay_rate,0.6139625080801552
M4_block_alpha_full_response,144,switch_after_loss,0.4536723163841808
M4_block_alpha_full_response,144,switch_after_no_loss,0.3289630512514899
M4_block_alpha_full_response,145,optimal_choice,0.5959922430510666
M4_block_alpha_full_response,145,choose_blue,0.5161538461538462
M4_block_alpha_full_response,145,stay_rate,0.6144796380090498
M4_block_alpha_full_response,145,switch_after_loss,0.4420454545454545
M4_block_alpha_full_response,145,switch_after_no_loss,0.3383155397390273
M4_block_alpha_full_response,146,optimal_choice,0.5934065934065934
M4_block_alpha_full_response,146,choose_blue,0.5156410256410257
M4_block_alpha_full_response,146,stay_rate,0.6118939883645766
M4_block_alpha_full_response,146,switch_after_loss,0.45611111111111113
M4_block_alpha_full_response,146,switch_after_no_loss,0.32889963724304716
M4_block_alpha_full_response,147,optimal_choice,0.6072398190045248
M4_block_alpha_full_response,147,choose_blue,0.5303846153846153
M4_block_alpha_full_response,147,stay_rate,0.612152553329024
M4_block_alpha_full_response,147,switch_after_loss,0.4629524886877828
M4_block_alpha_full_response,147,switch_after_no_loss,0.3246010954989283
M4_block_alpha_full_response,148,optimal_choice,0.6077569489334195
M4_block_alpha_full_response,148,choose_blue,0.541923076923077
M4_block_alpha_full_response,148,stay_rate,0.6143503555268262
M4_block_alpha_full_response,148,switch_after_loss,0.44472361809045224
M4_block_alpha_full_response,148,switch_after_no_loss,0.33469780881290634
M4_block_alpha_full_response,149,optimal_choice,0.6023270846800258
M4_block_alpha_full_response,149,choose_blue,0.5256410256410257
M4_block_alpha_full_response,149,stay_rate,0.6146089204912735
M4_block_alpha_full_response,149,switch_after_loss,0.4540901502504174
M4_block_alpha_full_response,149,switch_after_no_loss,0.3257667230137648
M4_block_alpha_full_response,150,optimal_choice,0.5856496444731739
M4_block_alpha_full_response,150,choose_blue,0.5278205128205128
M4_block_alpha_full_response,150,stay_rate,0.6100840336134454
M4_block_alpha_full_response,150,switch_after_loss,0.4453967376278684
M4_block_alpha_full_response,150,switch_after_no_loss,0.3411850412821758
M4_block_alpha_full_response,151,optimal_choice,0.5965093729799612
M4_block_alpha_full_response,151,choose_blue,0.5401282051282051
M4_block_alpha_full_response,151,stay_rate,0.6152553329023918
M4_block_alpha_full_response,151,switch_after_loss,0.44895624821275376
M4_block_alpha_full_response,151,switch_after_no_loss,0.3317602642756017
M4_block_alpha_full_response,152,optimal_choice,0.6034906270200388
M4_block_alpha_full_response,152,choose_blue,0.5234615384615384
M4_block_alpha_full_response,152,stay_rate,0.6112475759534584
M4_block_alpha_full_response,152,switch_after_loss,0.45664575014261266
M4_block_alpha_full_response,152,switch_after_no_loss,0.33246630409080163
M4_block_alpha_full_response,153,optimal_choice,0.6056884292178409
M4_block_alpha_full_response,153,choose_blue,0.5279487179487179
M4_block_alpha_full_response,153,stay_rate,0.6043956043956044
M4_block_alpha_full_response,153,switch_after_loss,0.46713483146067414
M4_block_alpha_full_response,153,switch_after_no_loss,0.33461077844311377
M4_block_alpha_full_response,154,optimal_choice,0.6021978021978022
M4_block_alpha_full_response,154,choose_blue,0.5178205128205128
M4_block_alpha_full_response,154,stay_rate,0.5993535875888817
M4_block_alpha_full_response,154,switch_after_loss,0.4630721707385566
M4_block_alpha_full_response,154,switch_after_no_loss,0.3473885960709152
M4_block_alpha_full_response,155,optimal_choice,0.5931480284421461
M4_block_alpha_full_response,155,choose_blue,0.5180769230769231
M4_block_alpha_full_response,155,stay_rate,0.6246929541047188
M4_block_alpha_full_response,155,switch_after_loss,0.43709541232761046
M4_block_alpha_full_response,155,switch_after_no_loss,0.32281205164992827
M4_block_alpha_full_response,156,optimal_choice,0.5903038138332256
M4_block_alpha_full_response,156,choose_blue,0.5221794871794871
M4_block_alpha_full_response,156,stay_rate,0.6076276664511958
M4_block_alpha_full_response,156,switch_after_loss,0.45104510451045104
M4_block_alpha_full_response,156,switch_after_no_loss,0.34032690900219564
M4_block_alpha_full_response,157,optimal_choice,0.599612152553329
M4_block_alpha_full_response,157,choose_blue,0.522948717948718
M4_block_alpha_full_response,157,stay_rate,0.6
M4_block_alpha_full_response,157,switch_after_loss,0.467764443204019
M4_block_alpha_full_response,157,switch_after_no_loss,0.34152215799614644
M4_block_alpha_full_response,158,optimal_choice,0.6024563671622495
M4_block_alpha_full_response,158,choose_blue,0.5153846153846153
M4_block_alpha_full_response,158,stay_rate,0.621590174531351
M4_block_alpha_full_response,158,switch_after_loss,0.45225843339050886
M4_block_alpha_full_response,158,switch_after_no_loss,0.3174415860278499
M4_block_alpha_full_response,159,optimal_choice,0.6098254686489981
M4_block_alpha_full_response,159,choose_blue,0.5232051282051282
M4_block_alpha_full_response,159,stay_rate,0.604912734324499
M4_block_alpha_full_response,159,switch_after_loss,0.4768967484312607
M4_block_alpha_full_response,159,switch_after_no_loss,0.3272641286356113
M4_block_alpha_full_response,160,optimal_choice,0.59469941822883
M4_block_alpha_full_response,160,choose_blue,0.5265384615384615
M4_block_alpha_full_response,160,stay_rate,0.5980607627666451
M4_block_alpha_full_response,160,switch_after_loss,0.45793871866295266
M4_block_alpha_full_response,160,switch_after_no_loss,0.353437876960193
M4_block_alpha_full_response,161,optimal_choice,0.5968972204266322
M4_block_alpha_full_response,161,choose_blue,0.5237179487179487
M4_block_alpha_full_response,161,stay_rate,0.6173238526179703
M4_block_alpha_full_response,161,switch_after_loss,0.461038961038961
M4_block_alpha_full_response,161,switch_after_no_loss,0.3164798473646554
M4_block_alpha_full_response,162,optimal_choice,0.6093083387201034
M4_block_alpha_full_response,162,choose_blue,0.5302564102564102
M4_block_alpha_full_response,162,stay_rate,0.6011635423400129
M4_block_alpha_full_response,162,switch_after_loss,0.47619047619047616
M4_block_alpha_full_response,162,switch_after_no_loss,0.3346736045411542
M4_block_alpha_full_response,163,optimal_choice,0.6050420168067226
M4_block_alpha_full_response,163,choose_blue,0.5283333333333333
M4_block_alpha_full_response,163,stay_rate,0.6081447963800904
M4_block_alpha_full_response,163,switch_after_loss,0.45604703247480405
M4_block_alpha_full_response,163,switch_after_no_loss,0.3367763631996157
M4_block_alpha_full_response,164,optimal_choice,0.6007756948933419
M4_block_alpha_full_response,164,choose_blue,0.5216666666666666
M4_block_alpha_full_response,164,stay_rate,0.6077569489334195
M4_block_alpha_full_response,164,switch_after_loss,0.46798307475317347
M4_block_alpha_full_response,164,switch_after_no_loss,0.32816229116945106
M4_block_alpha_full_response,165,optimal_choice,0.6009049773755656
M4_block_alpha_full_response,165,choose_blue,0.5273076923076923
M4_block_alpha_full_response,165,stay_rate,0.6125404007756949
M4_block_alpha_full_response,165,switch_after_loss,0.4567901234567901
M4_block_alpha_full_response,165,switch_after_no_loss,0.3282186526012947
M4_block_alpha_full_response,166,optimal_choice,0.5914673561732385
M4_block_alpha_full_response,166,choose_blue,0.5176923076923077
M4_block_alpha_full_response,166,stay_rate,0.604912734324499
M4_block_alpha_full_response,166,switch_after_loss,0.4551991150442478
M4_block_alpha_full_response,166,switch_after_no_loss,0.34231609613983977
M4_block_alpha_full_response,167,optimal_choice,0.6056884292178409
M4_block_alpha_full_response,167,choose_blue,0.5211538461538462
M4_block_alpha_full_response,167,stay_rate,0.6021978021978022
M4_block_alpha_full_response,167,switch_after_loss,0.46937623482924073
M4_block_alpha_full_response,167,switch_after_no_loss,0.3373091603053435
M4_block_alpha_full_response,168,optimal_choice,0.6
M4_block_alpha_full_response,168,choose_blue,0.528974358974359
M4_block_alpha_full_response,168,stay_rate,0.6147382029734971
M4_block_alpha_full_response,168,switch_after_loss,0.4582379862700229
M4_block_alpha_full_response,168,switch_after_no_loss,0.32507666902571364
M4_block_alpha_full_response,169,optimal_choice,0.6029734970911441
M4_block_alpha_full_response,169,choose_blue,0.525
M4_block_alpha_full_response,169,stay_rate,0.6076276664511958
M4_block_alpha_full_response,169,switch_after_loss,0.47127393838467946
M4_block_alpha_full_response,169,switch_after_no_loss,0.32357212003872216
M4_block_alpha_full_response,170,optimal_choice,0.6046541693600517
M4_block_alpha_full_response,170,choose_blue,0.5329487179487179
M4_block_alpha_full_response,170,stay_rate,0.6042663219133807
M4_block_alpha_full_response,170,switch_after_loss,0.4553621560920831
M4_block_alpha_full_response,170,switch_after_no_loss,0.3448358495087467
M4_block_alpha_full_response,171,optimal_choice,0.6029734970911441
M4_block_alpha_full_response,171,choose_blue,0.531025641025641
M4_block_alpha_full_response,171,stay_rate,0.6197802197802198
M4_block_alpha_full_response,171,switch_after_loss,0.44889779559118237
M4_block_alpha_full_response,171,switch_after_no_loss,0.32366808109382367
M4_block_alpha_full_response,172,optimal_choice,0.60530058177117
M4_block_alpha_full_response,172,choose_blue,0.536025641025641
M4_block_alpha_full_response,172,stay_rate,0.6024563671622495
M4_block_alpha_full_response,172,switch_after_loss,0.4817581154840563
M4_block_alpha_full_response,172,switch_after_no_loss,0.32863187588152326
M4_block_alpha_full_response,173,optimal_choice,0.5941822882999354
M4_block_alpha_full_response,173,choose_blue,0.5338461538461539
M4_block_alpha_full_response,173,stay_rate,0.6099547511312218
M4_block_alpha_full_response,173,switch_after_loss,0.4644456886898096
M4_block_alpha_full_response,173,switch_after_no_loss,0.326207062214749
M4_block_alpha_full_response,174,optimal_choice,0.6037491919844861
M4_block_alpha_full_response,174,choose_blue,0.5308974358974359
M4_block_alpha_full_response,174,stay_rate,0.6064641241111829
M4_block_alpha_full_response,174,switch_after_loss,0.46543385490753914
M4_block_alpha_full_response,174,switch_after_no_loss,0.33364928909952607
M4_block_alpha_full_response,175,optimal_choice,0.5997414350355527
M4_block_alpha_full_response,175,choose_blue,0.5221794871794871
M4_block_alpha_full_response,175,stay_rate,0.6130575307045896
M4_block_alpha_full_response,175,switch_after_loss,0.45516074450084604
M4_block_alpha_full_response,175,switch_after_no_loss,0.32919551205538317
M4_block_alpha_full_response,176,optimal_choice,0.6095669036845508
M4_block_alpha_full_response,176,choose_blue,0.5248717948717949
M4_block_alpha_full_response,176,stay_rate,0.6183581124757596
M4_block_alpha_full_response,176,switch_after_loss,0.4566145092460882
M4_block_alpha_full_response,176,switch_after_no_loss,0.3191943127962085
M4_block_alpha_full_response,177,optimal_choice,0.6036199095022624
M4_block_alpha_full_response,177,choose_blue,0.5193589743589744
M4_block_alpha_full_response,177,stay_rate,0.616677440206852
M4_block_alpha_full_response,177,switch_after_loss,0.46408529741863075
M4_block_alpha_full_response,177,switch_after_no_loss,0.3143131143610645
M4_block_alpha_full_response,178,optimal_choice,0.5970265029088558
M4_block_alpha_full_response,178,choose_blue,0.5358974358974359
M4_block_alpha_full_response,178,stay_rate,0.6009049773755656
M4_block_alpha_full_response,178,switch_after_loss,0.45896482699456675
M4_block_alpha_full_response,178,switch_after_no_loss,0.3496932515337423
M4_block_alpha_full_response,179,optimal_choice,0.6010342598577892
M4_block_alpha_full_response,179,choose_blue,0.5341025641025641
M4_block_alpha_full_response,179,stay_rate,0.6065934065934065
M4_block_alpha_full_response,179,switch_after_loss,0.4585067998889814
M4_block_alpha_full_response,179,switch_after_no_loss,0.3366408518877057
M4_block_alpha_full_response,180,optimal_choice,0.6064641241111829
M4_block_alpha_full_response,180,choose_blue,0.5267948717948718
M4_block_alpha_full_response,180,stay_rate,0.6195216548157725
M4_block_alpha_full_response,180,switch_after_loss,0.45851033701500993
M4_block_alpha_full_response,180,switch_after_no_loss,0.3149381541389153
M4_block_alpha_full_response,181,optimal_choice,0.5896574014221073
M4_block_alpha_full_response,181,choose_blue,0.5153846153846153
M4_block_alpha_full_response,181,stay_rate,0.6244343891402715
M4_block_alpha_full_response,181,switch_after_loss,0.43869891576313597
M4_block_alpha_full_response,181,switch_after_no_loss,0.3206863218946351
M4_block_alpha_full_response,182,optimal_choice,0.5935358758888171
M4_block_alpha_full_response,182,choose_blue,0.5444871794871795
M4_block_alpha_full_response,182,stay_rate,0.6146089204912735
M4_block_alpha_full_response,182,switch_after_loss,0.4465233175090757
M4_block_alpha_full_response,182,switch_after_no_loss,0.33269138180067404
M4_block_alpha_full_response,183,optimal_choice,0.6
M4_block_alpha_full_response,183,choose_blue,0.5221794871794871
M4_block_alpha_full_response,183,stay_rate,0.5987071751777634
M4_block_alpha_full_response,183,switch_after_loss,0.47199317600227464
M4_block_alpha_full_response,183,switch_after_no_loss,0.34234234234234234
M4_block_alpha_full_response,184,optimal_choice,0.600387847446671
M4_block_alpha_full_response,184,choose_blue,0.5196153846153846
M4_block_alpha_full_response,184,stay_rate,0.6178409825468649
M4_block_alpha_full_response,184,switch_after_loss,0.44590438915292147
M4_block_alpha_full_response,184,switch_after_no_loss,0.32732082732082735
M4_block_alpha_full_response,185,optimal_choice,0.6012928248222366
M4_block_alpha_full_response,185,choose_blue,0.5355128205128206
M4_block_alpha_full_response,185,stay_rate,0.6197802197802198
M4_block_alpha_full_response,185,switch_after_loss,0.4521838424207822
M4_block_alpha_full_response,185,switch_after_no_loss,0.32065217391304346
M4_block_alpha_full_response,186,optimal_choice,0.5971557853910795
M4_block_alpha_full_response,186,choose_blue,0.5248717948717949
M4_block_alpha_full_response,186,stay_rate,0.6118939883645766
M4_block_alpha_full_response,186,switch_after_loss,0.4449815183394939
M4_block_alpha_full_response,186,switch_after_no_loss,0.3406827880512091
M4_block_alpha_full_response,187,optimal_choice,0.6131868131868132
M4_block_alpha_full_response,187,choose_blue,0.5346153846153846
M4_block_alpha_full_response,187,stay_rate,0.6091790562378797
M4_block_alpha_full_response,187,switch_after_loss,0.4649148137453075
M4_block_alpha_full_response,187,switch_after_no_loss,0.33075842696629215
M4_block_alpha_full_response,188,optimal_choice,0.5975436328377505
M4_block_alpha_full_response,188,choose_blue,0.5262820512820513
M4_block_alpha_full_response,188,stay_rate,0.6063348416289592
M4_block_alpha_full_response,188,switch_after_loss,0.45459657014337923
M4_block_alpha_full_response,188,switch_after_no_loss,0.3417903303015797
M4_block_alpha_full_response,189,optimal_choice,0.6112475759534584
M4_block_alpha_full_response,189,choose_blue,0.5343589743589744
M4_block_alpha_full_response,189,stay_rate,0.6184873949579832
M4_block_alpha_full_response,189,switch_after_loss,0.45790080738177624
M4_block_alpha_full_response,189,switch_after_no_loss,0.3194281696742442
M4_block_alpha_full_response,190,optimal_choice,0.6055591467356173
M4_block_alpha_full_response,190,choose_blue,0.5225641025641026
M4_block_alpha_full_response,190,stay_rate,0.6065934065934065
M4_block_alpha_full_response,190,switch_after_loss,0.4735945485519591
M4_block_alpha_full_response,190,switch_after_no_loss,0.3263707571801567
M4_block_alpha_full_response,191,optimal_choice,0.5941822882999354
M4_block_alpha_full_response,191,choose_blue,0.5241025641025641
M4_block_alpha_full_response,191,stay_rate,0.5954751131221719
M4_block_alpha_full_response,191,switch_after_loss,0.4723298284449364
M4_block_alpha_full_response,191,switch_after_no_loss,0.3450618781849066
M4_block_alpha_full_response,192,optimal_choice,0.6020685197155785
M4_block_alpha_full_response,192,choose_blue,0.5325641025641026
M4_block_alpha_full_response,192,stay_rate,0.5990950226244344
M4_block_alpha_full_response,192,switch_after_loss,0.4697357203751066
M4_block_alpha_full_response,192,switch_after_no_loss,0.34345351043643263
M4_block_alpha_full_response,193,optimal_choice,0.5948287007110536
M4_block_alpha_full_response,193,choose_blue,0.5312820512820513
M4_block_alpha_full_response,193,stay_rate,0.6078862314156431
M4_block_alpha_full_response,193,switch_after_loss,0.4637722018607274
M4_block_alpha_full_response,193,switch_after_no_loss,0.3314231136580707
M4_block_alpha_full_response,194,optimal_choice,0.5981900452488688
M4_block_alpha_full_response,194,choose_blue,0.5348717948717949
M4_block_alpha_full_response,194,stay_rate,0.6153846153846154
M4_block_alpha_full_response,194,switch_after_loss,0.46182231053079764
M4_block_alpha_full_response,194,switch_after_no_loss,0.3200379867046534
M4_block_alpha_full_response,195,optimal_choice,0.60530058177117
M4_block_alpha_full_response,195,choose_blue,0.5235897435897436
M4_block_alpha_full_response,195,stay_rate,0.6138332255979315
M4_block_alpha_full_response,195,switch_after_loss,0.45755930265790223
M4_block_alpha_full_response,195,switch_after_no_loss,0.3271954674220963
M4_block_alpha_full_response,196,optimal_choice,0.5978021978021978
M4_block_alpha_full_response,196,choose_blue,0.52
M4_block_alpha_full_response,196,stay_rate,0.61590174531351
M4_block_alpha_full_response,196,switch_after_loss,0.4439799331103679
M4_block_alpha_full_response,196,switch_after_no_loss,0.3322884012539185
M4_block_alpha_full_response,197,optimal_choice,0.5989657401422107
M4_block_alpha_full_response,197,choose_blue,0.5301282051282051
M4_block_alpha_full_response,197,stay_rate,0.6086619263089851
M4_block_alpha_full_response,197,switch_after_loss,0.46609195402298853
M4_block_alpha_full_response,197,switch_after_no_loss,0.3301997649823737
M4_block_alpha_full_response,198,optimal_choice,0.5949579831932773
M4_block_alpha_full_response,198,choose_blue,0.5188461538461538
M4_block_alpha_full_response,198,stay_rate,0.6214608920491274
M4_block_alpha_full_response,198,switch_after_loss,0.4533780011166946
M4_block_alpha_full_response,198,switch_after_no_loss,0.31398988682879847
M4_block_alpha_full_response,199,optimal_choice,0.6034906270200388
M4_block_alpha_full_response,199,choose_blue,0.5191025641025641
M4_block_alpha_full_response,199,stay_rate,0.6084033613445378
M4_block_alpha_full_response,199,switch_after_loss,0.4600056132472635
M4_block_alpha_full_response,199,switch_after_no_loss,0.33317353787152443
M4_block_alpha_full_response,200,optimal_choice,0.5984486102133161
M4_block_alpha_full_response,200,choose_blue,0.5247435897435897
M4_block_alpha_full_response,200,stay_rate,0.6111182934712347
M4_block_alpha_full_response,200,switch_after_loss,0.45454545454545453
M4_block_alpha_full_response,200,switch_after_no_loss,0.3318028032866119
M4_block_alpha_full_response,201,optimal_choice,0.5975436328377505
M4_block_alpha_full_response,201,choose_blue,0.5166666666666667
M4_block_alpha_full_response,201,stay_rate,0.6197802197802198
M4_block_alpha_full_response,201,switch_after_loss,0.4506278538812785
M4_block_alpha_full_response,201,switch_after_no_loss,0.32190971401559915
M4_block_alpha_full_response,202,optimal_choice,0.5975436328377505
M4_block_alpha_full_response,202,choose_blue,0.5248717948717949
M4_block_alpha_full_response,202,stay_rate,0.6188752424046542
M4_block_alpha_full_response,202,switch_after_loss,0.4398528163034249
M4_block_alpha_full_response,202,switch_after_no_loss,0.33174678724416945
M4_block_alpha_full_response,203,optimal_choice,0.604524886877828
M4_block_alpha_full_response,203,choose_blue,0.5242307692307693
M4_block_alpha_full_response,203,stay_rate,0.6033613445378151
M4_block_alpha_full_response,203,switch_after_loss,0.47475616752725186
M4_block_alpha_full_response,203,switch_after_no_loss,0.3325488350200047
