model,ppc_draw,condition,metric,value
M4_block_alpha_full_response,134,Volatile1,choose_blue,0.4230769230769231
M4_block_alpha_full_response,134,Volatile1,stay_rate,0.6030769230769231
M4_block_alpha_full_response,134,Volatile1,switch_after_loss,0.4685908319185059
M4_block_alpha_full_response,134,Volatile1,switch_after_no_loss,0.33755274261603374
M4_block_alpha_full_response,134,Volatile2,optimal_choice,0.5935222672064777
M4_block_alpha_full_response,134,Volatile2,choose_blue,0.5684615384615385
M4_block_alpha_full_response,134,Volatile2,stay_rate,0.5938461538461538
M4_block_alpha_full_response,134,Volatile2,switch_after_loss,0.4845890410958904
M4_block_alpha_full_response,134,Volatile2,switch_after_no_loss,0.34217877094972066
M4_block_alpha_full_response,134,Volatile3,optimal_choice,0.5723076923076923
M4_block_alpha_full_response,134,Volatile3,choose_blue,0.4269230769230769
M4_block_alpha_full_response,134,Volatile3,stay_rate,0.6030769230769231
M4_block_alpha_full_response,134,Volatile3,switch_after_loss,0.45990180032733224
M4_block_alpha_full_response,134,Volatile3,switch_after_no_loss,0.34107402031930334
M4_block_alpha_full_response,135,Stable,optimal_choice,0.6164102564102564
M4_block_alpha_full_response,135,Stable,choose_blue,0.5820512820512821
M4_block_alpha_full_response,135,Stable,stay_rate,0.6221642764015646
M4_block_alpha_full_response,135,Stable,switch_after_loss,0.4627720504009164
M4_block_alpha_full_response,135,Stable,switch_after_no_loss,0.30684538056486355
M4_block_alpha_full_response,135,Volatile1,optimal_choice,0.6192307692307693
M4_block_alpha_full_response,135,Volatile1,choose_blue,0.4307692307692308
M4_block_alpha_full_response,135,Volatile1,stay_rate,0.6230769230769231
M4_block_alpha_full_response,135,Volatile1,switch_after_loss,0.4416243654822335
M4_block_alpha_full_response,135,Volatile1,switch_after_no_loss,0.3229901269393512
M4_block_alpha_full_response,135,Volatile2,optimal_choice,0.5919028340080972
M4_block_alpha_full_response,135,Volatile2,choose_blue,0.5807692307692308
M4_block_alpha_full_response,135,Volatile2,stay_rate,0.6138461538461538
M4_block_alpha_full_response,135,Volatile2,switch_after_loss,0.4639175257731959
M4_block_alpha_full_response,135,Volatile2,switch_after_no_loss,0.3231197771587744
M4_block_alpha_full_response,135,Volatile3,optimal_choice,0.5792307692307692
M4_block_alpha_full_response,135,Volatile3,choose_blue,0.4276923076923077
M4_block_alpha_full_response,135,Volatile3,stay_rate,0.6030769230769231
M4_block_alpha_full_response,135,Volatile3,switch_after_loss,0.47564935064935066
M4_block_alpha_full_response,135,Volatile3,switch_after_no_loss,0.3260233918128655
M4_block_alpha_full_response,136,Stable,optimal_choice,0.6135897435897436
M4_block_alpha_full_response,136,Stable,choose_blue,0.5761538461538461
M4_block_alpha_full_response,136,Stable,stay_rate,0.6208604954367666
M4_block_alpha_full_response,136,Stable,switch_after_loss,0.43018018018018017
M4_block_alpha_full_response,136,Stable,switch_after_no_loss,0.33511413307430793
M4_block_alpha_full_response,136,Volatile1,optimal_choice,0.6430769230769231
M4_block_alpha_full_response,136,Volatile1,choose_blue,0.41615384615384615
M4_block_alpha_full_response,136,Volatile1,stay_rate,0.6115384615384616
M4_block_alpha_full_response,136,Volatile1,switch_after_loss,0.454855195911414
M4_block_alpha_full_response,136,Volatile1,switch_after_no_loss,0.3338008415147265
M4_block_alpha_full_response,136,Volatile2,optimal_choice,0.5740890688259109
M4_block_alpha_full_response,136,Volatile2,choose_blue,0.546923076923077
M4_block_alpha_full_response,136,Volatile2,stay_rate,0.6
M4_block_alpha_full_response,136,Volatile2,switch_after_loss,0.4639344262295082
M4_block_alpha_full_response,136,Volatile2,switch_after_no_loss,0.34347826086956523
M4_block_alpha_full_response,136,Volatile3,optimal_choice,0.5707692307692308
M4_block_alpha_full_response,136,Volatile3,choose_blue,0.43
M4_block_alpha_full_response,136,Volatile3,stay_rate,0.6153846153846154
M4_block_alpha_full_response,136,Volatile3,switch_after_loss,0.4663382594417077
M4_block_alpha_full_response,136,Volatile3,switch_after_no_loss,0.31259044862518087
M4_block_alpha_full_response,137,Stable,optimal_choice,0.6066666666666667
M4_block_alpha_full_response,137,Stable,choose_blue,0.5707692307692308
M4_block_alpha_full_response,137,Stable,stay_rate,0.6033898305084746
M4_block_alpha_full_response,137,Stable,switch_after_loss,0.45859154929577467
M4_block_alpha_full_response,137,Stable,switch_after_no_loss,0.34320388349514563
M4_block_alpha_full_response,137,Volatile1,optimal_choice,0.6038461538461538
M4_block_alpha_full_response,137,Volatile1,choose_blue,0.45076923076923076
M4_block_alpha_full_response,137,Volatile1,stay_rate,0.5961538461538461
M4_block_alpha_full_response,137,Volatile1,switch_after_loss,0.45616883116883117
M4_block_alpha_full_response,137,Volatile1,switch_after_no_loss,0.3567251461988304
M4_block_alpha_full_response,137,Volatile2,optimal_choice,0.6064777327935222
M4_block_alpha_full_response,137,Volatile2,choose_blue,0.5623076923076923
M4_block_alpha_full_response,137,Volatile2,stay_rate,0.6253846153846154
M4_block_alpha_full_response,137,Volatile2,switch_after_loss,0.44122657580919933
M4_block_alpha_full_response,137,Volatile2,switch_after_no_loss,0.31977559607293127
M4_block_alpha_full_response,137,Volatile3,optimal_choice,0.5592307692307692
M4_block_alpha_full_response,137,Volatile3,choose_blue,0.44461538461538463
M4_block_alpha_full_response,137,Volatile3,stay_rate,0.6038461538461538
M4_block_alpha_full_response,137,Volatile3,switch_after_loss,0.4713584288052373
M4_block_alpha_full_response,137,Volatile3,switch_after_no_loss,0.32946298984034833
M4_block_alpha_full_response,138,Stable,optimal_choice,0.617948717948718
M4_block_alpha_full_response,138,Stable,choose_blue,0.5876923076923077
M4_block_alpha_full_response,138,Stable,stay_rate,0.62503259452412
M4_block_alpha_full_response,138,Stable,switch_after_loss,0.44641833810888254
M4_block_alpha_full_response,138,Stable,switch_after_no_loss,0.315311004784689
M4_block_alpha_full_response,138,Volatile1,optimal_choice,0.6130769230769231
M4_block_alpha_full_response,138,Volatile1,choose_blue,0.4046153846153846
M4_block_alpha_full_response,138,Volatile1,stay_rate,0.6138461538461538
M4_block_alpha_full_response,138,Volatile1,switch_after_loss,0.4473229706390328
M4_block_alpha_full_response,138,Volatile1,switch_after_no_loss,0.33703190013869627
M4_block_alpha_full_response,138,Volatile2,optimal_choice,0.5724696356275304
M4_block_alpha_full_response,138,Volatile2,choose_blue,0.5315384615384615
M4_block_alpha_full_response,138,Volatile2,stay_rate,0.6161538461538462
M4_block_alpha_full_response,138,Volatile2,switch_after_loss,0.4259567387687188
M4_block_alpha_full_response,138,Volatile2,switch_after_no_loss,0.34763948497854075
M4_block_alpha_full_response,138,Volatile3,optimal_choice,0.5838461538461538
M4_block_alpha_full_response,138,Volatile3,choose_blue,0.42
M4_block_alpha_full_response,138,Volatile3,stay_rate,0.6030769230769231
M4_block_alpha_full_response,138,Volatile3,switch_after_loss,0.45698924731182794
M4_block_alpha_full_response,138,Volatile3,switch_after_no_loss,0.35175202156334234
M4_block_alpha_full_response,139,Stable,optimal_choice,0.6025641025641025
M4_block_alpha_full_response,139,Stable,choose_blue,0.5779487179487179
M4_block_alpha_full_response,139,Stable,stay_rate,0.6078226857887875
M4_block_alpha_full_response,139,Stable,switch_after_loss,0.46276293348493464
M4_block_alpha_full_response,139,Stable,switch_after_no_loss,0.33236994219653176
M4_block_alpha_full_response,139,Volatile1,optimal_choice,0.6161538461538462
M4_block_alpha_full_response,139,Volatile1,choose_blue,0.4153846153846154
M4_block_alpha_full_response,139,Volatile1,stay_rate,0.6269230769230769
M4_block_alpha_full_response,139,Volatile1,switch_after_loss,0.44366197183098594
M4_block_alpha_full_response,139,Volatile1,switch_after_no_loss,0.31830601092896177
M4_block_alpha_full_response,139,Volatile2,optimal_choice,0.605668016194332
M4_block_alpha_full_response,139,Volatile2,choose_blue,0.5838461538461538
M4_block_alpha_full_response,139,Volatile2,stay_rate,0.6307692307692307
M4_block_alpha_full_response,139,Volatile2,switch_after_loss,0.42931034482758623
M4_block_alpha_full_response,139,Volatile2,switch_after_no_loss,0.32083333333333336
M4_block_alpha_full_response,139,Volatile3,optimal_choice,0.5492307692307692
M4_block_alpha_full_response,139,Volatile3,choose_blue,0.4576923076923077
M4_block_alpha_full_response,139,Volatile3,stay_rate,0.6107692307692307
M4_block_alpha_full_response,139,Volatile3,switch_after_loss,0.4728171334431631
M4_block_alpha_full_response,139,Volatile3,switch_after_no_loss,0.31601731601731603
M4_block_alpha_full_response,140,Stable,optimal_choice,0.601025641025641
M4_block_alpha_full_response,140,Stable,choose_blue,0.5666666666666667
M4_block_alpha_full_response,140,Stable,stay_rate,0.611212516297262
M4_block_alpha_full_response,140,Stable,switch_after_loss,0.45050618672665915
M4_block_alpha_full_response,140,Stable,switch_after_no_loss,0.3354399611084103
M4_block_alpha_full_response,140,Volatile1,optimal_choice,0.6092307692307692
M4_block_alpha_full_response,140,Volatile1,choose_blue,0.4346153846153846
M4_block_alpha_full_response,140,Volatile1,stay_rate,0.6230769230769231
M4_block_alpha_full_response,140,Volatile1,switch_after_loss,0.4484536082474227
M4_block_alpha_full_response,140,Volatile1,switch_after_no_loss,0.318941504178273
M4_block_alpha_full_response,140,Volatile2,optimal_choice,0.611336032388664
M4_block_alpha_full_response,140,Volatile2,choose_blue,0.5769230769230769
M4_block_alpha_full_response,140,Volatile2,stay_rate,0.6315384615384615
M4_block_alpha_full_response,140,Volatile2,switch_after_loss,0.45072992700729925
M4_block_alpha_full_response,140,Volatile2,switch_after_no_loss,0.30851063829787234
M4_block_alpha_full_response,140,Volatile3,optimal_choice,0.59
M4_block_alpha_full_response,140,Volatile3,choose_blue,0.4076923076923077
M4_block_alpha_full_response,140,Volatile3,stay_rate,0.6284615384615385
M4_block_alpha_full_response,140,Volatile3,switch_after_loss,0.47130434782608693
M4_block_alpha_full_response,140,Volatile3,switch_after_no_loss,0.2924137931034483
M4_block_alpha_full_response,141,Stable,optimal_choice,0.6038461538461538
M4_block_alpha_full_response,141,Stable,choose_blue,0.5843589743589743
M4_block_alpha_full_response,141,Stable,stay_rate,0.6065189048239896
M4_block_alpha_full_response,141,Stable,switch_after_loss,0.46415981198589895
M4_block_alpha_full_response,141,Stable,switch_after_no_loss,0.3370839193624004
M4_block_alpha_full_response,141,Volatile1,optimal_choice,0.5807692307692308
M4_block_alpha_full_response,141,Volatile1,choose_blue,0.46923076923076923
M4_block_alpha_full_response,141,Volatile1,stay_rate,0.6
M4_block_alpha_full_response,141,Volatile1,switch_after_loss,0.46089850249584025
M4_block_alpha_full_response,141,Volatile1,switch_after_no_loss,0.34763948497854075
M4_block_alpha_full_response,141,Volatile2,optimal_choice,0.6064777327935222
M4_block_alpha_full_response,141,Volatile2,choose_blue,0.5792307692307692
M4_block_alpha_full_response,141,Volatile2,stay_rate,0.6069230769230769
M4_block_alpha_full_response,141,Volatile2,switch_after_loss,0.47237076648841353
M4_block_alpha_full_response,141,Volatile2,switch_after_no_loss,0.33288227334235454
M4_block_alpha_full_response,141,Volatile3,optimal_choice,0.5553846153846154
M4_block_alpha_full_response,141,Volatile3,choose_blue,0.4346153846153846
M4_block_alpha_full_response,141,Volatile3,stay_rate,0.6076923076923076
M4_block_alpha_full_response,141,Volatile3,switch_after_loss,0.4494195688225539
M4_block_alpha_full_response,141,Volatile3,switch_after_no_loss,0.3428981348637016
M4_block_alpha_full_response,142,Stable,optimal_choice,0.6141025641025641
M4_block_alpha_full_response,142,Stable,choose_blue,0.566923076923077
M4_block_alpha_full_response,142,Stable,stay_rate,0.6177314211212517
M4_block_alpha_full_response,142,Stable,switch_after_loss,0.44212309429700736
M4_block_alpha_full_response,142,Stable,switch_after_no_loss,0.33091085271317827
M4_block_alpha_full_response,142,Volatile1,optimal_choice,0.6269230769230769
M4_block_alpha_full_response,142,Volatile1,choose_blue,0.40615384615384614
M4_block_alpha_full_response,142,Volatile1,stay_rate,0.61
M4_block_alpha_full_response,142,Volatile1,switch_after_loss,0.46048109965635736
M4_block_alpha_full_response,142,Volatile1,switch_after_no_loss,0.3328690807799443
M4_block_alpha_full_response,142,Volatile2,optimal_choice,0.637246963562753
M4_block_alpha_full_response,142,Volatile2,choose_blue,0.59
M4_block_alpha_full_response,142,Volatile2,stay_rate,0.6246153846153846
M4_block_alpha_full_response,142,Volatile2,switch_after_loss,0.4381625441696113
M4_block_alpha_full_response,142,Volatile2,switch_after_no_loss,0.32697547683923706
M4_block_alpha_full_response,142,Volatile3,optimal_choice,0.573076923076923
M4_block_alpha_full_response,142,Volatile3,choose_blue,0.4323076923076923
M4_block_alpha_full_response,142,Volatile3,stay_rate,0.57
M4_block_alpha_full_response,142,Volatile3,switch_after_loss,0.5167464114832536
M4_block_alpha_full_response,142,Volatile3,switch_after_no_loss,0.3491827637444279
M4_block_alpha_full_response,143,Stable,optimal_choice,0.5943589743589743
M4_block_alpha_full_response,143,Stable,choose_blue,0.5625641025641026
M4_block_alpha_full_response,143,Stable,stay_rate,0.5960886571056062
M4_block_alpha_full_response,143,Stable,switch_after_loss,0.4633077765607886
M4_block_alpha_full_response,143,Stable,switch_after_no_loss,0.34992533598805375
M4_block_alpha_full_response,143,Volatile1,optimal_choice,0.6115384615384616
M4_block_alpha_full_response,143,Volatile1,choose_blue,0.4461538461538462
M4_block_alpha_full_response,143,Volatile1,stay_rate,0.5938461538461538
M4_block_alpha_full_response,143,Volatile1,switch_after_loss,0.46869983948635635
M4_block_alpha_full_response,143,Volatile1,switch_after_no_loss,0.34859675036927623
M4_block_alpha_full_response,143,Volatile2,optimal_choice,0.5894736842105263
M4_block_alpha_full_response,143,Volatile2,choose_blue,0.5684615384615385
M4_block_alpha_full_response,143,Volatile2,stay_rate,0.6169230769230769
M4_block_alpha_full_response,143,Volatile2,switch_after_loss,0.43434343434343436
M4_block_alpha_full_response,143,Volatile2,switch_after_no_loss,0.33994334277620397
M4_block_alpha_full_response,143,Volatile3,optimal_choice,0.5523076923076923
M4_block_alpha_full_response,143,Volatile3,choose_blue,0.4530769230769231
M4_block_alpha_full_response,143,Volatile3,stay_rate,0.6
M4_block_alpha_full_response,143,Volatile3,switch_after_loss,0.4639865996649916
M4_block_alpha_full_response,143,Volatile3,switch_after_no_loss,0.3456614509246088
M4_block_alpha_full_response,144,Stable,optimal_choice,0.622051282051282
M4_block_alpha_full_response,144,Stable,choose_blue,0.5933333333333334
M4_block_alpha_full_response,144,Stable,stay_rate,0.6104302477183833
M4_block_alpha_full_response,144,Stable,switch_after_loss,0.4658703071672355
M4_block_alpha_full_response,144,Stable,switch_after_no_loss,0.3249879634087626
M4_block_alpha_full_response,144,Volatile1,optimal_choice,0.6146153846153846
M4_block_alpha_full_response,144,Volatile1,choose_blue,0.42923076923076925
M4_block_alpha_full_response,144,Volatile1,stay_rate,0.6192307692307693
M4_block_alpha_full_response,144,Volatile1,switch_after_loss,0.44019933554817275
M4_block_alpha_full_response,144,Volatile1,switch_after_no_loss,0.32951289398280803
M4_block_alpha_full_response,144,Volatile2,optimal_choice,0.588663967611336
M4_block_alpha_full_response,144,Volatile2,choose_blue,0.5661538461538461
M4_block_alpha_full_response,144,Volatile2,stay_rate,0.6230769230769231
M4_block_alpha_full_response,144,Volatile2,switch_after_loss,0.43478260869565216
M4_block_alpha_full_response,144,Volatile2,switch_after_no_loss,0.3310344827586207
M4_block_alpha_full_response,144,Volatile3,optimal_choice,0.5592307692307692
M4_block_alpha_full_response,144,Volatile3,choose_blue,0.44769230769230767
M4_block_alpha_full_response,144,Volatile3,stay_rate,0.61
M4_block_alpha_full_response,144,Volatile3,switch_after_loss,0.44958677685950416
M4_block_alpha_full_response,144,Volatile3,switch_after_no_loss,0.3381294964028777
M4_block_alpha_full_response,145,Stable,optimal_choice,0.5897435897435898
M4_block_alpha_full_response,145,Stable,choose_blue,0.5584615384615385
M4_block_alpha_full_response,145,Stable,stay_rate,0.6046936114732725
M4_block_alpha_full_response,145,Stable,switch_after_loss,0.4337078651685393
M4_block_alpha_full_response,145,Stable,switch_after_no_loss,0.362043795620438
M4_block_alpha_full_response,145,Volatile1,optimal_choice,0.6246153846153846
M4_block_alpha_full_response,145,Volatile1,choose_blue,0.4207692307692308
M4_block_alpha_full_response,145,Volatile1,stay_rate,0.6184615384615385
M4_block_alpha_full_response,145,Volatile1,switch_after_loss,0.4482758620689655
M4_block_alpha_full_response,145,Volatile1,switch_after_no_loss,0.3277777777777778
M4_block_alpha_full_response,145,Volatile2,optimal_choice,0.6024291497975709
M4_block_alpha_full_response,145,Volatile2,choose_blue,0.5784615384615385
M4_block_alpha_full_response,145,Volatile2,stay_rate,0.6223076923076923
M4_block_alpha_full_response,145,Volatile2,switch_after_loss,0.4513888888888889
M4_block_alpha_full_response,145,Volatile2,switch_after_no_loss,0.319060773480663
M4_block_alpha_full_response,145,Volatile3,optimal_choice,0.58
M4_block_alpha_full_response,145,Volatile3,choose_blue,0.42230769230769233
M4_block_alpha_full_response,145,Volatile3,stay_rate,0.6315384615384615
M4_block_alpha_full_response,145,Volatile3,switch_after_loss,0.4520547945205479
M4_block_alpha_full_response,145,Volatile3,switch_after_no_loss,0.30027932960893855
M4_block_alpha_full_response,146,Stable,optimal_choice,0.5958974358974359
M4_block_alpha_full_response,146,Stable,choose_blue,0.5533333333333333
M4_block_alpha_full_response,146,Stable,stay_rate,0.6153846153846154
M4_block_alpha_full_response,146,Stable,switch_after_loss,0.44881018262313227
M4_block_alpha_full_response,146,Stable,switch_after_no_loss,0.32741617357001973
M4_block_alpha_full_response,146,Volatile1,optimal_choice,0.61
M4_block_alpha_full_response,146,Volatile1,choose_blue,0.4369230769230769
M4_block_alpha_full_response,146,Volatile1,stay_rate,0.6046153846153847
M4_block_alpha_full_response,146,Volatile1,switch_after_loss,0.4582651391162029
M4_block_alpha_full_response,146,Volatile1,switch_after_no_loss,0.33962264150943394
M4_block_alpha_full_response,146,Volatile2,optimal_choice,0.5967611336032389
M4_block_alpha_full_response,146,Volatile2,choose_blue,0.5546153846153846
M4_block_alpha_full_response,146,Volatile2,stay_rate,0.6269230769230769
M4_block_alpha_full_response,146,Volatile2,switch_after_loss,0.45359019264448336
M4_block_alpha_full_response,146,Volatile2,switch_after_no_loss,0.3100137174211248
M4_block_alpha_full_response,146,Volatile3,optimal_choice,0.5661538461538461
M4_block_alpha_full_response,146,Volatile3,choose_blue,0.4423076923076923
M4_block_alpha_full_response,146,Volatile3,stay_rate,0.5938461538461538
M4_block_alpha_full_response,146,Volatile3,switch_after_loss,0.4779050736497545
M4_block_alpha_full_response,146,Volatile3,switch_after_no_loss,0.34252539912917274
M4_block_alpha_full_response,147,Stable,optimal_choice,0.6164102564102564
M4_block_alpha_full_response,147,Stable,choose_blue,0.5815384615384616
M4_block_alpha_full_response,147,Stable,stay_rate,0.6119947848761408
M4_block_alpha_full_response,147,Stable,switch_after_loss,0.45449341728677733
M4_block_alpha_full_response,147,Stable,switch_after_no_loss,0.33237547892720304
M4_block_alpha_full_response,147,Volatile1,optimal_choice,0.61
M4_block_alpha_full_response,147,Volatile1,choose_blue,0.4461538461538462
M4_block_alpha_full_response,147,Volatile1,stay_rate,0.6146153846153846
M4_block_alpha_full_response,147,Volatile1,switch_after_loss,0.4586092715231788
M4_block_alpha_full_response,147,Volatile1,switch_after_no_loss,0.3218390804597701
M4_block_alpha_full_response,147,Volatile2,optimal_choice,0.6008097165991902
M4_block_alpha_full_response,147,Volatile2,choose_blue,0.5753846153846154
M4_block_alpha_full_response,147,Volatile2,stay_rate,0.6076923076923076
M4_block_alpha_full_response,147,Volatile2,switch_after_loss,0.48896434634974534
M4_block_alpha_full_response,147,Volatile2,switch_after_no_loss,0.31223628691983124
M4_block_alpha_full_response,147,Volatile3,optimal_choice,0.583076923076923
M4_block_alpha_full_response,147,Volatile3,choose_blue,0.41615384615384615
M4_block_alpha_full_response,147,Volatile3,stay_rate,0.6146153846153846
M4_block_alpha_full_response,147,Volatile3,switch_after_loss,0.4664429530201342
M4_block_alpha_full_response,147,Volatile3,switch_after_no_loss,0.31676136363636365
M4_block_alpha_full_response,148,Stable,optimal_choice,0.6258974358974358
M4_block_alpha_full_response,148,Stable,choose_blue,0.587948717948718
M4_block_alpha_full_response,148,Stable,stay_rate,0.621903520208605
M4_block_alpha_full_response,148,Stable,switch_after_loss,0.4517029592406477
M4_block_alpha_full_response,148,Stable,switch_after_no_loss,0.313600782778865
M4_block_alpha_full_response,148,Volatile1,optimal_choice,0.6107692307692307
M4_block_alpha_full_response,148,Volatile1,choose_blue,0.4453846153846154
M4_block_alpha_full_response,148,Volatile1,stay_rate,0.5992307692307692
M4_block_alpha_full_response,148,Volatile1,switch_after_loss,0.4395229982964225
M4_block_alpha_full_response,148,Volatile1,switch_after_no_loss,0.3688639551192146
M4_block_alpha_full_response,148,Volatile2,optimal_choice,0.6105263157894737
M4_block_alpha_full_response,148,Volatile2,choose_blue,0.5769230769230769
M4_block_alpha_full_response,148,Volatile2,stay_rate,0.6069230769230769
M4_block_alpha_full_response,148,Volatile2,switch_after_loss,0.44932432432432434
M4_block_alpha_full_response,148,Volatile2,switch_after_no_loss,0.346045197740113
M4_block_alpha_full_response,148,Volatile3,optimal_choice,0.5476923076923077
M4_block_alpha_full_response,148,Volatile3,choose_blue,0.4653846153846154
M4_block_alpha_full_response,148,Volatile3,stay_rate,0.6146153846153846
M4_block_alpha_full_response,148,Volatile3,switch_after_loss,0.42483660130718953
M4_block_alpha_full_response,148,Volatile3,switch_after_no_loss,0.3502906976744186
M4_block_alpha_full_response,149,Stable,optimal_choice,0.6138461538461538
M4_block_alpha_full_response,149,Stable,choose_blue,0.5692307692307692
M4_block_alpha_full_response,149,Stable,stay_rate,0.6179921773142112
M4_block_alpha_full_response,149,Stable,switch_after_loss,0.44769403824521936
M4_block_alpha_full_response,149,Stable,switch_after_no_loss,0.3252309188138065
M4_block_alpha_full_response,149,Volatile1,optimal_choice,0.5938461538461538
M4_block_alpha_full_response,149,Volatile1,choose_blue,0.44076923076923075
M4_block_alpha_full_response,149,Volatile1,stay_rate,0.62
M4_block_alpha_full_response,149,Volatile1,switch_after_loss,0.435
M4_block_alpha_full_response,149,Volatile1,switch_after_no_loss,0.33285714285714285
M4_block_alpha_full_response,149,Volatile2,optimal_choice,0.6040485829959514
M4_block_alpha_full_response,149,Volatile2,choose_blue,0.57
M4_block_alpha_full_response,149,Volatile2,stay_rate,0.6269230769230769
M4_block_alpha_full_response,149,Volatile2,switch_after_loss,0.44482173174872663
M4_block_alpha_full_response,149,Volatile2,switch_after_no_loss,0.3136427566807314
M4_block_alpha_full_response,149,Volatile3,optimal_choice,0.5746153846153846
M4_block_alpha_full_response,149,Volatile3,choose_blue,0.43538461538461537
M4_block_alpha_full_response,149,Volatile3,stay_rate,0.5869230769230769
M4_block_alpha_full_response,149,Volatile3,switch_after_loss,0.49920255183413076
M4_block_alpha_full_response,149,Volatile3,switch_after_no_loss,0.3328380386329866
M4_block_alpha_full_response,150,Stable,optimal_choice,0.5966666666666667
M4_block_alpha_full_response,150,Stable,choose_blue,0.5761538461538461
M4_block_alpha_full_response,150,Stable,stay_rate,0.6114732724902217
M4_block_alpha_full_response,150,Stable,switch_after_loss,0.451830985915493
M4_block_alpha_full_response,150,Stable,switch_after_no_loss,0.3339805825242718
M4_block_alpha_full_response,150,Volatile1,optimal_choice,0.6061538461538462
M4_block_alpha_full_response,150,Volatile1,choose_blue,0.44076923076923075
M4_block_alpha_full_response,150,Volatile1,stay_rate,0.6076923076923076
M4_block_alpha_full_response,150,Volatile1,switch_after_loss,0.4360655737704918
M4_block_alpha_full_response,150,Volatile1,switch_after_no_loss,0.3536231884057971
M4_block_alpha_full_response,150,Volatile2,optimal_choice,0.5635627530364372
M4_block_alpha_full_response,150,Volatile2,choose_blue,0.546923076923077
M4_block_alpha_full_response,150,Volatile2,stay_rate,0.6107692307692307
M4_block_alpha_full_response,150,Volatile2,switch_after_loss,0.4440789473684211
M4_block_alpha_full_response,150,Volatile2,switch_after_no_loss,0.34104046242774566
M4_block_alpha_full_response,150,Volatile3,optimal_choice,0.553076923076923
M4_block_alpha_full_response,150,Volatile3,choose_blue,0.45076923076923076
M4_block_alpha_full_response,150,Volatile3,stay_rate,0.6076923076923076
M4_block_alpha_full_response,150,Volatile3,switch_after_loss,0.4375
M4_block_alpha_full_response,150,Volatile3,switch_after_no_loss,0.3505917159763314
M4_block_alpha_full_response,151,Stable,optimal_choice,0.6041025641025641
M4_block_alpha_full_response,151,Stable,choose_blue,0.5948717948717949
M4_block_alpha_full_response,151,Stable,stay_rate,0.6127770534550195
M4_block_alpha_full_response,151,Stable,switch_after_loss,0.4532627865961199
M4_block_alpha_full_response,151,Stable,switch_after_no_loss,0.3345829428303655
M4_block_alpha_full_response,151,Volatile1,optimal_choice,0.5946153846153847
M4_block_alpha_full_response,151,Volatile1,choose_blue,0.45384615384615384
M4_block_alpha_full_response,151,Volatile1,stay_rate,0.6215384615384615
M4_block_alpha_full_response,151,Volatile1,switch_after_loss,0.4386252045826514
M4_block_alpha_full_response,151,Volatile1,switch_after_no_loss,0.3251088534107402
M4_block_alpha_full_response,151,Volatile2,optimal_choice,0.6032388663967612
M4_block_alpha_full_response,151,Volatile2,choose_blue,0.5753846153846154
M4_block_alpha_full_response,151,Volatile2,stay_rate,0.6046153846153847
M4_block_alpha_full_response,151,Volatile2,switch_after_loss,0.4525043177892919
M4_block_alpha_full_response,151,Volatile2,switch_after_no_loss,0.34951456310679613
M4_block_alpha_full_response,151,Volatile3,optimal_choice,0.5692307692307692
M4_block_alpha_full_response,151,Volatile3,choose_blue,0.4269230769230769
M4_block_alpha_full_response,151,Volatile3,stay_rate,0.6269230769230769
M4_block_alpha_full_response,151,Volatile3,switch_after_loss,0.4438943894389439
M4_block_alpha_full_response,151,Volatile3,switch_after_no_loss,0.3112391930835735
M4_block_alpha_full_response,152,Stable,optimal_choice,0.6
M4_block_alpha_full_response,152,Stable,choose_blue,0.5671794871794872
M4_block_alpha_full_response,152,Stable,stay_rate,0.6159061277705346
M4_block_alpha_full_response,152,Stable,switch_after_loss,0.4473534433693796
M4_block_alpha_full_response,152,Stable,switch_after_no_loss,0.3306063522617902
M4_block_alpha_full_response,152,Volatile1,optimal_choice,0.6176923076923077
M4_block_alpha_full_response,152,Volatile1,choose_blue,0.4246153846153846
M4_block_alpha_full_response,152,Volatile1,stay_rate,0.6084615384615385
M4_block_alpha_full_response,152,Volatile1,switch_after_loss,0.4351535836177474
M4_block_alpha_full_response,152,Volatile1,switch_after_no_loss,0.3557422969187675
M4_block_alpha_full_response,152,Volatile2,optimal_choice,0.6267206477732794
M4_block_alpha_full_response,152,Volatile2,choose_blue,0.5884615384615385
M4_block_alpha_full_response,152,Volatile2,stay_rate,0.6169230769230769
M4_block_alpha_full_response,152,Volatile2,switch_after_loss,0.4812286689419795
M4_block_alpha_full_response,152,Volatile2,switch_after_no_loss,0.3025210084033613
M4_block_alpha_full_response,152,Volatile3,optimal_choice,0.5776923076923077
M4_block_alpha_full_response,152,Volatile3,choose_blue,0.42615384615384616
M4_block_alpha_full_response,152,Volatile3,stay_rate,0.5946153846153847
M4_block_alpha_full_response,152,Volatile3,switch_after_loss,0.48180242634315423
M4_block_alpha_full_response,152,Volatile3,switch_after_no_loss,0.34439834024896265
M4_block_alpha_full_response,153,Stable,optimal_choice,0.6217948717948718
M4_block_alpha_full_response,153,Stable,choose_blue,0.5817948717948718
M4_block_alpha_full_response,153,Stable,stay_rate,0.5958279009126467
M4_block_alpha_full_response,153,Stable,switch_after_loss,0.4730266893810335
M4_block_alpha_full_response,153,Stable,switch_after_no_loss,0.34570877531340405
M4_block_alpha_full_response,153,Volatile1,optimal_choice,0.6146153846153846
M4_block_alpha_full_response,153,Volatile1,choose_blue,0.4230769230769231
M4_block_alpha_full_response,153,Volatile1,stay_rate,0.6076923076923076
